# Agent 6 Knowledge Log
# Format: time;event_type;knowledge
1204;FinishTrip;{6: {'pet': 'Zebra', 'house': 2, 'location': 1, 't': 1167}, 1: {'pet': 'Fish', 'house': 4, 'location': 4, 't': 1204}, 2: {'pet': 'Zebra', 'house': 2, 'location': 5, 't': 776}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1204;changeHouse;{6: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1204}, 1: {'pet': 'Fish', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Zebra', 'house': 2, 'location': 5, 't': 776}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1204;ChangePet;{6: {'pet': 'Fish', 'house': 4, 'location': 4, 't': 1204}, 1: {'pet': 'Zebra', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Zebra', 'house': 2, 'location': 5, 't': 776}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1222;FinishTrip;{6: {'pet': 'Fish', 'house': 4, 'location': 4, 't': 1204}, 1: {'pet': 'Zebra', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Bear', 'house': 5, 'location': 4, 't': 1222}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1232;FinishTrip;{6: {'pet': 'Fish', 'house': 4, 'location': 4, 't': 1204}, 1: {'pet': 'Zebra', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Bear', 'house': 5, 'location': 4, 't': 1232}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1232;changeHouse;{6: {'pet': 'Fish', 'house': 5, 'location': 4, 't': 1232}, 1: {'pet': 'Zebra', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Bear', 'house': 4, 'location': 4, 't': 1232}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1232;ChangePet;{6: {'pet': 'Bear', 'house': 5, 'location': 4, 't': 1232}, 1: {'pet': 'Zebra', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Fish', 'house': 4, 'location': 4, 't': 1232}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1238;FinishTrip;{6: {'pet': 'Bear', 'house': 5, 'location': 4, 't': 1232}, 1: {'pet': 'Zebra', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Fish', 'house': 4, 'location': 5, 't': 1238}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1238;changeHouse;{6: {'pet': 'Bear', 'house': 4, 'location': 5, 't': 1238}, 1: {'pet': 'Zebra', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Fish', 'house': 5, 'location': 5, 't': 1238}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1242;FinishTrip;{6: {'pet': 'Bear', 'house': 4, 'location': 5, 't': 1238}, 1: {'pet': 'Zebra', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Fish', 'house': 5, 'location': 4, 't': 1242}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1242;ChangePet;{6: {'pet': 'Fish', 'house': 4, 'location': 4, 't': 1242}, 1: {'pet': 'Zebra', 'house': 2, 'location': 4, 't': 1204}, 2: {'pet': 'Bear', 'house': 5, 'location': 4, 't': 1242}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1252;ChangePet;{6: {'pet': 'Zebra', 'house': 4, 'location': 1, 't': 1252}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Bear', 'house': 5, 'location': 4, 't': 1242}, 4: {'pet': 'Cat', 'house': 6, 'location': 1, 't': 1039}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1275;FinishTrip;{6: {'pet': 'Zebra', 'house': 4, 'location': 1, 't': 1252}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Bear', 'house': 5, 'location': 4, 't': 1242}, 4: {'pet': 'Humpster', 'house': 2, 'location': 2, 't': 1275}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1275;changeHouse;{6: {'pet': 'Zebra', 'house': 2, 'location': 2, 't': 1275}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Bear', 'house': 5, 'location': 4, 't': 1242}, 4: {'pet': 'Humpster', 'house': 4, 'location': 2, 't': 1275}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1309;ChangePet;{6: {'pet': 'Bear', 'house': 2, 'location': 4, 't': 1309}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Humpster', 'house': 4, 'location': 2, 't': 1275}, 5: {'pet': 'Fish', 'house': 3, 'location': 2, 't': 733}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1321;FinishTrip;{6: {'pet': 'Bear', 'house': 2, 'location': 4, 't': 1309}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Humpster', 'house': 4, 'location': 2, 't': 1275}, 5: {'pet': 'Fish', 'house': 6, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1321;changeHouse;{6: {'pet': 'Bear', 'house': 6, 'location': 2, 't': 1321}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Humpster', 'house': 4, 'location': 2, 't': 1275}, 5: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1321;ChangePet;{6: {'pet': 'Fish', 'house': 6, 'location': 2, 't': 1321}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Humpster', 'house': 4, 'location': 2, 't': 1275}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1351;FinishTrip;{6: {'pet': 'Fish', 'house': 6, 'location': 2, 't': 1321}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 4, 'location': 6, 't': 1351}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1375;FinishTrip;{6: {'pet': 'Fish', 'house': 6, 'location': 2, 't': 1321}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 4, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1375;changeHouse;{6: {'pet': 'Fish', 'house': 4, 'location': 6, 't': 1375}, 1: {'pet': 'Fish', 'house': 6, 'location': 1, 't': 1252}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1390;FinishTrip;{6: {'pet': 'Fish', 'house': 4, 'location': 6, 't': 1375}, 1: {'pet': 'Cat', 'house': 1, 'location': 4, 't': 1390}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1390;changeHouse;{6: {'pet': 'Fish', 'house': 1, 'location': 4, 't': 1390}, 1: {'pet': 'Cat', 'house': 4, 'location': 4, 't': 1390}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1390;ChangePet;{6: {'pet': 'Cat', 'house': 1, 'location': 4, 't': 1390}, 1: {'pet': 'Fish', 'house': 4, 'location': 4, 't': 1390}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1392;FinishTrip;{6: {'pet': 'Cat', 'house': 1, 'location': 4, 't': 1390}, 1: {'pet': 'Fish', 'house': 4, 'location': 1, 't': 1392}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1392;changeHouse;{6: {'pet': 'Cat', 'house': 4, 'location': 1, 't': 1392}, 1: {'pet': 'Fish', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1392;ChangePet;{6: {'pet': 'Fish', 'house': 4, 'location': 1, 't': 1392}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Bear', 'house': 5, 'location': 1, 't': 873}}
1400;ChangePet;{6: {'pet': 'Cat', 'house': 4, 'location': 5, 't': 1400}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Zebra', 'house': 5, 'location': 4, 't': 1309}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1410;FinishTrip;{6: {'pet': 'Cat', 'house': 4, 'location': 5, 't': 1400}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Humpster', 'house': 5, 'location': 5, 't': 1410}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1410;changeHouse;{6: {'pet': 'Cat', 'house': 5, 'location': 5, 't': 1410}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Humpster', 'house': 4, 'location': 5, 't': 1410}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1410;ChangePet;{6: {'pet': 'Humpster', 'house': 5, 'location': 5, 't': 1410}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Cat', 'house': 4, 'location': 5, 't': 1410}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1375}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1415;FinishTrip;{6: {'pet': 'Humpster', 'house': 5, 'location': 5, 't': 1410}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Cat', 'house': 4, 'location': 5, 't': 1410}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1449;FinishTrip;{6: {'pet': 'Humpster', 'house': 5, 'location': 5, 't': 1410}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1449}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1449;ChangePet;{6: {'pet': 'Fish', 'house': 5, 'location': 5, 't': 1449}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Humpster', 'house': 2, 'location': 5, 't': 1449}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1450;FinishTrip;{6: {'pet': 'Fish', 'house': 5, 'location': 5, 't': 1449}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Humpster', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1450;ChangePet;{6: {'pet': 'Humpster', 'house': 5, 'location': 2, 't': 1450}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1392}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1456;FinishTrip;{6: {'pet': 'Humpster', 'house': 5, 'location': 2, 't': 1450}, 1: {'pet': 'Dog', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1456;ChangePet;{6: {'pet': 'Dog', 'house': 5, 'location': 4, 't': 1456}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 2, 'location': 2, 't': 1321}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1476;FinishTrip;{6: {'pet': 'Dog', 'house': 5, 'location': 4, 't': 1456}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 6, 'location': 5, 't': 1476}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1476;changeHouse;{6: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1476}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1476}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1476;ChangePet;{6: {'pet': 'Bear', 'house': 6, 'location': 5, 't': 1476}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Dog', 'house': 5, 'location': 5, 't': 1476}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1481;FinishTrip;{6: {'pet': 'Bear', 'house': 6, 'location': 5, 't': 1476}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Dog', 'house': 5, 'location': 6, 't': 1481}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1481;changeHouse;{6: {'pet': 'Bear', 'house': 5, 'location': 6, 't': 1481}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1481}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1481;ChangePet;{6: {'pet': 'Dog', 'house': 5, 'location': 6, 't': 1481}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 6, 'location': 6, 't': 1481}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1484;FinishTrip;{6: {'pet': 'Dog', 'house': 5, 'location': 6, 't': 1481}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 6, 'location': 5, 't': 1484}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1484;changeHouse;{6: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1484}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 6, 'location': 6, 't': 1415}, 5: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1484}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1510;FinishTrip;{6: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1484}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1484}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1510;FinishTrip;{6: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1484}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 5, 'location': 6, 't': 1510}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1510;changeHouse;{6: {'pet': 'Dog', 'house': 5, 'location': 6, 't': 1510}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 6, 'location': 6, 't': 1510}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1510;ChangePet;{6: {'pet': 'Bear', 'house': 5, 'location': 6, 't': 1510}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Fish', 'house': 2, 'location': 2, 't': 1450}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1510}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1540;FinishTrip;{6: {'pet': 'Bear', 'house': 5, 'location': 6, 't': 1510}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Humpster', 'house': 4, 'location': 5, 't': 1540}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1510}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1540;changeHouse;{6: {'pet': 'Bear', 'house': 4, 'location': 5, 't': 1540}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Humpster', 'house': 5, 'location': 5, 't': 1540}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1510}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1540;ChangePet;{6: {'pet': 'Humpster', 'house': 4, 'location': 5, 't': 1540}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1540}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1510}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1544;FinishTrip;{6: {'pet': 'Humpster', 'house': 4, 'location': 5, 't': 1540}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Bear', 'house': 5, 'location': 4, 't': 1544}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1510}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1544;ChangePet;{6: {'pet': 'Bear', 'house': 4, 'location': 4, 't': 1544}, 1: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1456}, 2: {'pet': 'Humpster', 'house': 5, 'location': 4, 't': 1544}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1510}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1545;ChangePet;{6: {'pet': 'Zebra', 'house': 4, 'location': 2, 't': 1545}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Humpster', 'house': 5, 'location': 4, 't': 1544}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1510}, 3: {'pet': 'Fish', 'house': 2, 'location': 5, 't': 1400}}
1550;FinishTrip;{6: {'pet': 'Zebra', 'house': 4, 'location': 2, 't': 1545}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Humpster', 'house': 5, 'location': 4, 't': 1544}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1510}, 3: {'pet': 'Cat', 'house': 3, 'location': 4, 't': 1550}}
1586;ChangePet;{6: {'pet': 'Dog', 'house': 4, 'location': 5, 't': 1586}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Humpster', 'house': 5, 'location': 4, 't': 1544}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 6, 'location': 5, 't': 1586}, 3: {'pet': 'Cat', 'house': 3, 'location': 4, 't': 1550}}
1629;FinishTrip;{6: {'pet': 'Dog', 'house': 4, 'location': 5, 't': 1586}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Bear', 'house': 6, 'location': 6, 't': 1629}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 6, 'location': 5, 't': 1586}, 3: {'pet': 'Cat', 'house': 3, 'location': 4, 't': 1550}}
1629;changeHouse;{6: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1629}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Bear', 'house': 4, 'location': 6, 't': 1629}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 6, 'location': 5, 't': 1586}, 3: {'pet': 'Cat', 'house': 3, 'location': 4, 't': 1550}}
1629;ChangePet;{6: {'pet': 'Bear', 'house': 6, 'location': 6, 't': 1629}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Dog', 'house': 4, 'location': 6, 't': 1629}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 6, 'location': 5, 't': 1586}, 3: {'pet': 'Cat', 'house': 3, 'location': 4, 't': 1550}}
